code,status,name,periodicidad,n,bloque_sondeo
95099,http_400,NA,NA,0,IMAE-CIIU
95100,http_400,NA,NA,0,IMAE-CIIU
95101,http_400,NA,NA,0,IMAE-CIIU
95102,http_400,NA,NA,0,IMAE-CIIU
95103,http_400,NA,NA,0,IMAE-CIIU
95125,http_429,NA,NA,0,IMAE-CIIU
95147,http_400,NA,NA,0,IMAE-CIIU
95154,http_429,NA,NA,0,IMAE-CIIU
95155,http_429,NA,NA,0,IMAE-CIIU
95156,http_429,NA,NA,0,IMAE-CIIU
95157,http_429,NA,NA,0,IMAE-CIIU
95158,http_429,NA,NA,0,IMAE-CIIU
95159,http_429,NA,NA,0,IMAE-CIIU
95160,http_429,NA,NA,0,IMAE-CIIU
95161,http_429,NA,NA,0,IMAE-CIIU
95162,http_429,NA,NA,0,IMAE-CIIU
95163,http_429,NA,NA,0,IMAE-CIIU
95164,http_429,NA,NA,0,IMAE-CIIU
95165,http_429,NA,NA,0,IMAE-CIIU
95166,http_429,NA,NA,0,IMAE-CIIU
95167,http_429,NA,NA,0,IMAE-CIIU
95168,http_429,NA,NA,0,IMAE-CIIU
95169,http_429,NA,NA,0,IMAE-CIIU
95171,http_429,NA,NA,0,IMAE-CIIU
95173,http_400,NA,NA,0,IMAE-CIIU
95178,http_400,NA,NA,0,IMAE-CIIU
95179,http_400,NA,NA,0,IMAE-CIIU
95186,http_400,NA,NA,0,IMAE-CIIU
95198,http_400,NA,NA,0,IMAE-CIIU
95199,http_400,NA,NA,0,IMAE-CIIU
95200,http_400,NA,NA,0,IMAE-CIIU
95203,http_429,NA,NA,0,IMAE-CIIU
95207,http_429,NA,NA,0,IMAE-CIIU
95209,http_400,NA,NA,0,IMAE-CIIU
95210,http_429,NA,NA,0,IMAE-CIIU
95211,http_429,NA,NA,0,IMAE-CIIU
95212,http_429,NA,NA,0,IMAE-CIIU
95213,http_429,NA,NA,0,IMAE-CIIU
95214,http_429,NA,NA,0,IMAE-CIIU
95215,http_429,NA,NA,0,IMAE-CIIU
95216,http_429,NA,NA,0,IMAE-CIIU
95217,http_429,NA,NA,0,IMAE-CIIU
95218,http_429,NA,NA,0,IMAE-CIIU
95219,http_429,NA,NA,0,IMAE-CIIU
95220,http_400,NA,NA,0,IMAE-CIIU
95221,http_429,NA,NA,0,IMAE-CIIU
95223,http_429,NA,NA,0,IMAE-CIIU
95245,http_429,NA,NA,0,IMAE-CIIU
95246,http_429,NA,NA,0,IMAE-CIIU
95247,http_429,NA,NA,0,IMAE-CIIU
95248,http_429,NA,NA,0,IMAE-CIIU
95249,http_429,NA,NA,0,IMAE-CIIU
95250,http_429,NA,NA,0,IMAE-CIIU
95251,http_429,NA,NA,0,IMAE-CIIU
95253,http_429,NA,NA,0,IMAE-CIIU
95254,http_429,NA,NA,0,IMAE-CIIU
95258,http_400,NA,NA,0,IMAE-CIIU
95259,http_400,NA,NA,0,IMAE-CIIU
95268,http_400,NA,NA,0,IMAE-CIIU
95270,http_400,NA,NA,0,IMAE-CIIU
95271,http_400,NA,NA,0,IMAE-CIIU
95272,http_400,NA,NA,0,IMAE-CIIU
95273,http_400,NA,NA,0,IMAE-CIIU
95274,http_400,NA,NA,0,IMAE-CIIU
95275,http_429,NA,NA,0,IMAE-CIIU
95276,http_429,NA,NA,0,IMAE-CIIU
95277,http_400,NA,NA,0,IMAE-CIIU
95278,http_400,NA,NA,0,IMAE-CIIU
95281,http_400,NA,NA,0,IMAE-CIIU
95293,http_429,NA,NA,0,IMAE-CIIU
95294,http_429,NA,NA,0,IMAE-CIIU
95295,http_429,NA,NA,0,IMAE-CIIU
95296,http_429,NA,NA,0,IMAE-CIIU
95297,http_429,NA,NA,0,IMAE-CIIU
95298,http_429,NA,NA,0,IMAE-CIIU
35400,http_400,NA,NA,0,IMAE-REGIME
35401,http_429,NA,NA,0,IMAE-REGIME
35402,http_400,NA,NA,0,IMAE-REGIME
35403,http_429,NA,NA,0,IMAE-REGIME
35404,http_400,NA,NA,0,IMAE-REGIME
35405,http_400,NA,NA,0,IMAE-REGIME
35406,http_400,NA,NA,0,IMAE-REGIME
35407,http_429,NA,NA,0,IMAE-REGIME
35408,http_400,NA,NA,0,IMAE-REGIME
35409,http_429,NA,NA,0,IMAE-REGIME
35410,http_400,NA,NA,0,IMAE-REGIME
35411,http_429,NA,NA,0,IMAE-REGIME
35412,http_400,NA,NA,0,IMAE-REGIME
35413,http_429,NA,NA,0,IMAE-REGIME
35414,http_400,NA,NA,0,IMAE-REGIME
35415,http_400,NA,NA,0,IMAE-REGIME
35416,http_429,NA,NA,0,IMAE-REGIME
35417,http_400,NA,NA,0,IMAE-REGIME
35418,http_429,NA,NA,0,IMAE-REGIME
35419,http_400,NA,NA,0,IMAE-REGIME
35420,http_429,NA,NA,0,IMAE-REGIME
35421,http_400,NA,NA,0,IMAE-REGIME
35422,http_429,NA,NA,0,IMAE-REGIME
35423,http_429,NA,NA,0,IMAE-REGIME
35424,http_400,NA,NA,0,IMAE-REGIME
35425,http_429,NA,NA,0,IMAE-REGIME
35426,http_429,NA,NA,0,IMAE-REGIME
35427,http_429,NA,NA,0,IMAE-REGIME
35428,http_400,NA,NA,0,IMAE-REGIME
35429,http_400,NA,NA,0,IMAE-REGIME
35430,http_429,NA,NA,0,IMAE-REGIME
35431,http_400,NA,NA,0,IMAE-REGIME
35432,http_429,NA,NA,0,IMAE-REGIME
35433,http_400,NA,NA,0,IMAE-REGIME
35434,http_400,NA,NA,0,IMAE-REGIME
35435,http_429,NA,NA,0,IMAE-REGIME
35436,http_429,NA,NA,0,IMAE-REGIME
35437,http_400,NA,NA,0,IMAE-REGIME
35438,http_429,NA,NA,0,IMAE-REGIME
35439,http_400,NA,NA,0,IMAE-REGIME
35440,http_429,NA,NA,0,IMAE-REGIME
35441,http_429,NA,NA,0,IMAE-REGIME
35442,http_429,NA,NA,0,IMAE-REGIME
35443,http_429,NA,NA,0,IMAE-REGIME
35444,http_429,NA,NA,0,IMAE-REGIME
35445,http_429,NA,NA,0,IMAE-REGIME
35446,http_429,NA,NA,0,IMAE-REGIME
35447,http_429,NA,NA,0,IMAE-REGIME
35448,http_429,NA,NA,0,IMAE-REGIME
35449,no_data,NA,NA,0,IMAE-REGIME
35450,http_429,NA,NA,0,IMAE-REGIME
35451,http_429,NA,NA,0,IMAE-REGIME
35452,no_data,NA,NA,0,IMAE-REGIME
35453,no_data,NA,NA,0,IMAE-REGIME
35454,no_data,NA,NA,0,IMAE-REGIME
35455,no_data,NA,NA,0,IMAE-REGIME
35456,no_data,NA,NA,0,IMAE-REGIME
35457,no_data,NA,NA,0,IMAE-REGIME
35458,no_data,NA,NA,0,IMAE-REGIME
35459,no_data,NA,NA,0,IMAE-REGIME
35460,no_data,NA,NA,0,IMAE-REGIME
35461,no_data,NA,NA,0,IMAE-REGIME
35462,no_data,NA,NA,0,IMAE-REGIME
35463,no_data,NA,NA,0,IMAE-REGIME
35464,no_data,NA,NA,0,IMAE-REGIME
35465,no_data,NA,NA,0,IMAE-REGIME
35466,no_data,NA,NA,0,IMAE-REGIME
35467,no_data,NA,NA,0,IMAE-REGIME
35468,no_data,NA,NA,0,IMAE-REGIME
35469,network_error,NA,NA,0,IMAE-REGIME
35470,http_400,NA,NA,0,IMAE-REGIME
91016,http_400,NA,NA,0,IMAE-REGIME
91017,http_400,NA,NA,0,IMAE-REGIME
91018,http_400,NA,NA,0,IMAE-REGIME
91019,http_400,NA,NA,0,IMAE-REGIME
91020,http_400,NA,NA,0,IMAE-REGIME
91021,http_400,NA,NA,0,IMAE-REGIME
91022,http_400,NA,NA,0,IMAE-REGIME
91023,http_400,NA,NA,0,IMAE-REGIME
91024,http_400,NA,NA,0,IMAE-REGIME
91025,http_400,NA,NA,0,IMAE-REGIME
91026,http_400,NA,NA,0,IMAE-REGIME
91027,http_400,NA,NA,0,IMAE-REGIME
91028,http_400,NA,NA,0,IMAE-REGIME
91029,http_400,NA,NA,0,IMAE-REGIME
91030,http_400,NA,NA,0,IMAE-REGIME
91031,http_400,NA,NA,0,IMAE-REGIME
91032,http_400,NA,NA,0,IMAE-REGIME
91033,http_400,NA,NA,0,IMAE-REGIME
91034,http_400,NA,NA,0,IMAE-REGIME
91035,http_400,NA,NA,0,IMAE-REGIME
91036,http_400,NA,NA,0,IMAE-REGIME
91037,http_400,NA,NA,0,IMAE-REGIME
91038,http_400,NA,NA,0,IMAE-REGIME
91039,http_400,NA,NA,0,IMAE-REGIME
91040,http_400,NA,NA,0,IMAE-REGIME
91041,http_400,NA,NA,0,IMAE-REGIME
91042,http_400,NA,NA,0,IMAE-REGIME
91043,http_400,NA,NA,0,IMAE-REGIME
91044,http_400,NA,NA,0,IMAE-REGIME
91045,http_400,NA,NA,0,IMAE-REGIME
91046,http_400,NA,NA,0,IMAE-REGIME
91047,http_400,NA,NA,0,IMAE-REGIME
91048,http_400,NA,NA,0,IMAE-REGIME
91049,http_400,NA,NA,0,IMAE-REGIME
91050,http_400,NA,NA,0,IMAE-REGIME
91051,http_400,NA,NA,0,IMAE-REGIME
91052,http_400,NA,NA,0,IMAE-REGIME
91053,http_400,NA,NA,0,IMAE-REGIME
91054,http_400,NA,NA,0,IMAE-REGIME
91055,http_400,NA,NA,0,IMAE-REGIME
91056,http_400,NA,NA,0,IMAE-REGIME
91057,http_400,NA,NA,0,IMAE-REGIME
91058,http_400,NA,NA,0,IMAE-REGIME
91059,http_429,NA,NA,0,IMAE-REGIME
91060,http_429,NA,NA,0,IMAE-REGIME
91061,http_429,NA,NA,0,IMAE-REGIME
91062,http_429,NA,NA,0,IMAE-REGIME
91063,http_429,NA,NA,0,IMAE-REGIME
91064,http_429,NA,NA,0,IMAE-REGIME
91065,http_429,NA,NA,0,IMAE-REGIME
91066,http_429,NA,NA,0,IMAE-REGIME
91067,http_429,NA,NA,0,IMAE-REGIME
91068,http_429,NA,NA,0,IMAE-REGIME
91069,http_429,NA,NA,0,IMAE-REGIME
91070,http_429,NA,NA,0,IMAE-REGIME
91071,http_429,NA,NA,0,IMAE-REGIME
91072,http_429,NA,NA,0,IMAE-REGIME
91073,http_429,NA,NA,0,IMAE-REGIME
91074,http_429,NA,NA,0,IMAE-REGIME
91075,http_429,NA,NA,0,IMAE-REGIME
91076,http_429,NA,NA,0,IMAE-REGIME
91077,http_429,NA,NA,0,IMAE-REGIME
91078,http_429,NA,NA,0,IMAE-REGIME
91079,http_429,NA,NA,0,IMAE-REGIME
91080,http_429,NA,NA,0,IMAE-REGIME
91081,http_429,NA,NA,0,IMAE-REGIME
91082,http_429,NA,NA,0,IMAE-REGIME
91083,http_429,NA,NA,0,IMAE-REGIME
91084,http_429,NA,NA,0,IMAE-REGIME
91085,http_429,NA,NA,0,IMAE-REGIME
91086,http_429,NA,NA,0,IMAE-REGIME
91087,http_429,NA,NA,0,IMAE-REGIME
91088,http_429,NA,NA,0,IMAE-REGIME
91089,http_429,NA,NA,0,IMAE-REGIME
91090,http_429,NA,NA,0,IMAE-REGIME
91091,http_429,NA,NA,0,IMAE-REGIME
91092,http_429,NA,NA,0,IMAE-REGIME
91093,http_429,NA,NA,0,IMAE-REGIME
91094,http_429,NA,NA,0,IMAE-REGIME
91095,http_429,NA,NA,0,IMAE-REGIME
91096,http_429,NA,NA,0,IMAE-REGIME
91097,http_429,NA,NA,0,IMAE-REGIME
91098,http_429,NA,NA,0,IMAE-REGIME
91099,http_429,NA,NA,0,IMAE-REGIME
91100,http_429,NA,NA,0,IMAE-REGIME
91101,http_429,NA,NA,0,IMAE-REGIME
91102,http_429,NA,NA,0,IMAE-REGIME
91103,http_429,NA,NA,0,IMAE-REGIME
91104,http_429,NA,NA,0,IMAE-REGIME
91105,http_429,NA,NA,0,IMAE-REGIME
91106,http_429,NA,NA,0,IMAE-REGIME
91107,http_429,NA,NA,0,IMAE-REGIME
91108,http_429,NA,NA,0,IMAE-REGIME
91109,http_429,NA,NA,0,IMAE-REGIME
91110,http_429,NA,NA,0,IMAE-REGIME
91111,http_429,NA,NA,0,IMAE-REGIME
91112,http_429,NA,NA,0,IMAE-REGIME
91113,http_429,NA,NA,0,IMAE-REGIME
91114,http_429,NA,NA,0,IMAE-REGIME
91115,http_429,NA,NA,0,IMAE-REGIME
91116,http_429,NA,NA,0,IMAE-REGIME
91117,http_429,NA,NA,0,IMAE-REGIME
91121,http_429,NA,NA,0,IMAE-REGIME
91123,http_429,NA,NA,0,IMAE-REGIME
91149,http_400,NA,NA,0,IMAE-REGIME
91150,http_400,NA,NA,0,IMAE-REGIME
91153,http_400,NA,NA,0,IMAE-REGIME
91161,http_400,NA,NA,0,IMAE-REGIME
91169,http_400,NA,NA,0,IMAE-REGIME
91170,http_400,NA,NA,0,IMAE-REGIME
91171,http_400,NA,NA,0,IMAE-REGIME
91172,http_400,NA,NA,0,IMAE-REGIME
91173,http_400,NA,NA,0,IMAE-REGIME
91174,http_400,NA,NA,0,IMAE-REGIME
91180,http_429,NA,NA,0,IMAE-REGIME
91181,http_429,NA,NA,0,IMAE-REGIME
91182,http_429,NA,NA,0,IMAE-REGIME
91183,http_429,NA,NA,0,IMAE-REGIME
91184,http_429,NA,NA,0,IMAE-REGIME
91185,http_429,NA,NA,0,IMAE-REGIME
91186,http_429,NA,NA,0,IMAE-REGIME
91187,http_429,NA,NA,0,IMAE-REGIME
91188,http_429,NA,NA,0,IMAE-REGIME
91189,http_429,NA,NA,0,IMAE-REGIME
91190,http_429,NA,NA,0,IMAE-REGIME
91191,http_429,NA,NA,0,IMAE-REGIME
91192,http_429,NA,NA,0,IMAE-REGIME
91193,http_429,NA,NA,0,IMAE-REGIME
91194,http_429,NA,NA,0,IMAE-REGIME
91195,http_429,NA,NA,0,IMAE-REGIME
91196,http_429,NA,NA,0,IMAE-REGIME
91197,http_429,NA,NA,0,IMAE-REGIME
91198,http_429,NA,NA,0,IMAE-REGIME
91199,http_429,NA,NA,0,IMAE-REGIME
91200,http_429,NA,NA,0,IMAE-REGIME
2700,http_429,NA,NA,0,EXPORTS
2701,http_429,NA,NA,0,EXPORTS
2702,http_429,NA,NA,0,EXPORTS
2703,http_429,NA,NA,0,EXPORTS
2704,http_429,NA,NA,0,EXPORTS
2705,http_429,NA,NA,0,EXPORTS
2706,http_429,NA,NA,0,EXPORTS
2707,http_429,NA,NA,0,EXPORTS
2708,no_data,NA,NA,0,EXPORTS
2709,no_data,NA,NA,0,EXPORTS
2710,no_data,NA,NA,0,EXPORTS
2711,http_429,NA,NA,0,EXPORTS
2712,no_data,NA,NA,0,EXPORTS
2713,no_data,NA,NA,0,EXPORTS
2714,no_data,NA,NA,0,EXPORTS
2715,no_data,NA,NA,0,EXPORTS
2716,no_data,NA,NA,0,EXPORTS
2717,no_data,NA,NA,0,EXPORTS
2718,no_data,NA,NA,0,EXPORTS
2719,http_400,NA,NA,0,EXPORTS
2720,no_data,NA,NA,0,EXPORTS
2721,no_data,NA,NA,0,EXPORTS
2722,no_data,NA,NA,0,EXPORTS
2723,no_data,NA,NA,0,EXPORTS
2724,http_400,NA,NA,0,EXPORTS
2725,no_data,NA,NA,0,EXPORTS
2726,no_data,NA,NA,0,EXPORTS
2727,no_data,NA,NA,0,EXPORTS
2728,no_data,NA,NA,0,EXPORTS
2729,no_data,NA,NA,0,EXPORTS
2730,no_data,NA,NA,0,EXPORTS
2731,no_data,NA,NA,0,EXPORTS
2732,no_data,NA,NA,0,EXPORTS
2733,no_data,NA,NA,0,EXPORTS
2734,no_data,NA,NA,0,EXPORTS
2735,http_400,NA,NA,0,EXPORTS
2736,no_data,NA,NA,0,EXPORTS
2737,http_400,NA,NA,0,EXPORTS
2738,no_data,NA,NA,0,EXPORTS
2739,no_data,NA,NA,0,EXPORTS
2740,no_data,NA,NA,0,EXPORTS
2741,no_data,NA,NA,0,EXPORTS
2742,no_data,NA,NA,0,EXPORTS
2743,no_data,NA,NA,0,EXPORTS
2744,no_data,NA,NA,0,EXPORTS
2745,no_data,NA,NA,0,EXPORTS
2746,no_data,NA,NA,0,EXPORTS
2747,no_data,NA,NA,0,EXPORTS
2748,no_data,NA,NA,0,EXPORTS
2749,no_data,NA,NA,0,EXPORTS
2750,no_data,NA,NA,0,EXPORTS
2751,no_data,NA,NA,0,EXPORTS
2752,no_data,NA,NA,0,EXPORTS
2753,no_data,NA,NA,0,EXPORTS
2754,no_data,NA,NA,0,EXPORTS
2755,no_data,NA,NA,0,EXPORTS
2756,no_data,NA,NA,0,EXPORTS
2757,no_data,NA,NA,0,EXPORTS
2758,http_400,NA,NA,0,EXPORTS
2759,no_data,NA,NA,0,EXPORTS
2760,http_400,NA,NA,0,EXPORTS
2761,no_data,NA,NA,0,EXPORTS
2762,no_data,NA,NA,0,EXPORTS
2763,no_data,NA,NA,0,EXPORTS
2764,no_data,NA,NA,0,EXPORTS
2765,no_data,NA,NA,0,EXPORTS
2766,no_data,NA,NA,0,EXPORTS
2767,no_data,NA,NA,0,EXPORTS
2768,http_400,NA,NA,0,EXPORTS
2769,http_429,NA,NA,0,EXPORTS
2770,http_429,NA,NA,0,EXPORTS
2771,http_429,NA,NA,0,EXPORTS
2772,http_429,NA,NA,0,EXPORTS
2773,http_429,NA,NA,0,EXPORTS
2774,http_429,NA,NA,0,EXPORTS
2775,http_429,NA,NA,0,EXPORTS
2776,http_429,NA,NA,0,EXPORTS
2777,http_429,NA,NA,0,EXPORTS
2778,http_429,NA,NA,0,EXPORTS
2779,http_429,NA,NA,0,EXPORTS
2780,http_429,NA,NA,0,EXPORTS
2781,http_429,NA,NA,0,EXPORTS
2782,http_429,NA,NA,0,EXPORTS
2783,http_429,NA,NA,0,EXPORTS
2784,http_429,NA,NA,0,EXPORTS
2785,http_429,NA,NA,0,EXPORTS
2786,http_400,NA,NA,0,EXPORTS
2787,http_429,NA,NA,0,EXPORTS
2788,network_error,NA,NA,0,EXPORTS
2789,http_400,NA,NA,0,EXPORTS
2790,http_400,NA,NA,0,EXPORTS
2791,no_data,NA,NA,0,EXPORTS
2792,http_400,NA,NA,0,EXPORTS
2797,http_400,NA,NA,0,EXPORTS
2799,http_400,NA,NA,0,EXPORTS
2800,http_400,NA,NA,0,EXPORTS
2804,http_400,NA,NA,0,EXPORTS
2805,no_data,NA,NA,0,EXPORTS
2806,no_data,NA,NA,0,EXPORTS
2807,no_data,NA,NA,0,EXPORTS
2808,no_data,NA,NA,0,EXPORTS
2809,no_data,NA,NA,0,EXPORTS
2810,no_data,NA,NA,0,EXPORTS
2811,no_data,NA,NA,0,EXPORTS
2812,no_data,NA,NA,0,EXPORTS
2813,no_data,NA,NA,0,EXPORTS
2814,no_data,NA,NA,0,EXPORTS
2815,no_data,NA,NA,0,EXPORTS
2816,no_data,NA,NA,0,EXPORTS
2817,http_400,NA,NA,0,EXPORTS
2828,http_400,NA,NA,0,EXPORTS
2835,http_400,NA,NA,0,EXPORTS
2844,http_400,NA,NA,0,EXPORTS
2845,http_400,NA,NA,0,EXPORTS
2848,http_400,NA,NA,0,EXPORTS
2849,http_429,NA,NA,0,EXPORTS
2850,http_429,NA,NA,0,EXPORTS
2851,http_429,NA,NA,0,EXPORTS
2852,http_429,NA,NA,0,EXPORTS
2853,http_429,NA,NA,0,EXPORTS
2854,http_429,NA,NA,0,EXPORTS
2855,http_429,NA,NA,0,EXPORTS
2856,http_429,NA,NA,0,EXPORTS
2857,http_429,NA,NA,0,EXPORTS
2858,http_429,NA,NA,0,EXPORTS
2859,http_429,NA,NA,0,EXPORTS
2860,http_429,NA,NA,0,EXPORTS
2861,http_429,NA,NA,0,EXPORTS
2862,http_429,NA,NA,0,EXPORTS
2863,http_429,NA,NA,0,EXPORTS
2864,http_429,NA,NA,0,EXPORTS
2865,http_429,NA,NA,0,EXPORTS
2866,http_429,NA,NA,0,EXPORTS
2867,http_429,NA,NA,0,EXPORTS
2868,http_429,NA,NA,0,EXPORTS
2869,http_429,NA,NA,0,EXPORTS
2870,http_429,NA,NA,0,EXPORTS
2871,http_429,NA,NA,0,EXPORTS
2872,http_429,NA,NA,0,EXPORTS
2873,http_429,NA,NA,0,EXPORTS
2874,http_400,NA,NA,0,EXPORTS
2875,http_400,NA,NA,0,EXPORTS
2876,http_400,NA,NA,0,EXPORTS
2877,http_400,NA,NA,0,EXPORTS
2878,http_400,NA,NA,0,EXPORTS
2879,http_400,NA,NA,0,EXPORTS
2880,http_400,NA,NA,0,EXPORTS
2881,http_400,NA,NA,0,EXPORTS
2882,http_400,NA,NA,0,EXPORTS
2883,http_400,NA,NA,0,EXPORTS
2884,http_400,NA,NA,0,EXPORTS
2885,no_data,NA,NA,0,EXPORTS
2886,no_data,NA,NA,0,EXPORTS
2887,no_data,NA,NA,0,EXPORTS
2888,no_data,NA,NA,0,EXPORTS
2889,no_data,NA,NA,0,EXPORTS
2890,no_data,NA,NA,0,EXPORTS
2891,no_data,NA,NA,0,EXPORTS
2892,no_data,NA,NA,0,EXPORTS
2893,no_data,NA,NA,0,EXPORTS
2894,no_data,NA,NA,0,EXPORTS
2895,no_data,NA,NA,0,EXPORTS
2896,no_data,NA,NA,0,EXPORTS
2897,no_data,NA,NA,0,EXPORTS
2898,no_data,NA,NA,0,EXPORTS
2899,no_data,NA,NA,0,EXPORTS
2900,no_data,NA,NA,0,EXPORTS
25500,no_data,NA,NA,0,EXPORTS
25501,no_data,NA,NA,0,EXPORTS
25502,http_400,NA,NA,0,EXPORTS
25503,no_data,NA,NA,0,EXPORTS
25504,no_data,NA,NA,0,EXPORTS
25505,no_data,NA,NA,0,EXPORTS
25506,http_400,NA,NA,0,EXPORTS
25507,http_400,NA,NA,0,EXPORTS
25508,http_400,NA,NA,0,EXPORTS
25509,http_400,NA,NA,0,EXPORTS
25510,http_429,NA,NA,0,EXPORTS
25511,http_429,NA,NA,0,EXPORTS
25512,http_400,NA,NA,0,EXPORTS
25513,http_400,NA,NA,0,EXPORTS
25514,http_429,NA,NA,0,EXPORTS
25515,http_400,NA,NA,0,EXPORTS
25516,http_400,NA,NA,0,EXPORTS
25517,http_429,NA,NA,0,EXPORTS
25518,http_400,NA,NA,0,EXPORTS
25519,http_400,NA,NA,0,EXPORTS
25520,http_429,NA,NA,0,EXPORTS
25521,http_400,NA,NA,0,EXPORTS
25522,http_429,NA,NA,0,EXPORTS
25523,http_400,NA,NA,0,EXPORTS
25524,http_429,NA,NA,0,EXPORTS
25525,http_400,NA,NA,0,EXPORTS
25526,http_400,NA,NA,0,EXPORTS
25527,http_429,NA,NA,0,EXPORTS
25528,http_429,NA,NA,0,EXPORTS
25529,http_400,NA,NA,0,EXPORTS
25530,http_429,NA,NA,0,EXPORTS
25531,http_400,NA,NA,0,EXPORTS
25532,http_429,NA,NA,0,EXPORTS
25533,http_400,NA,NA,0,EXPORTS
25534,http_429,NA,NA,0,EXPORTS
25535,http_429,NA,NA,0,EXPORTS
25536,http_429,NA,NA,0,EXPORTS
25537,http_400,NA,NA,0,EXPORTS
25538,http_429,NA,NA,0,EXPORTS
25539,http_400,NA,NA,0,EXPORTS
25540,http_400,NA,NA,0,EXPORTS
25541,http_429,NA,NA,0,EXPORTS
25542,http_400,NA,NA,0,EXPORTS
25543,http_400,NA,NA,0,EXPORTS
25544,http_400,NA,NA,0,EXPORTS
25545,http_400,NA,NA,0,EXPORTS
25546,http_429,NA,NA,0,EXPORTS
25547,http_400,NA,NA,0,EXPORTS
25548,http_400,NA,NA,0,EXPORTS
25549,http_400,NA,NA,0,EXPORTS
25550,http_429,NA,NA,0,EXPORTS
25551,http_429,NA,NA,0,EXPORTS
25552,http_429,NA,NA,0,EXPORTS
25553,http_429,NA,NA,0,EXPORTS
25554,http_429,NA,NA,0,EXPORTS
25555,http_429,NA,NA,0,EXPORTS
25556,http_429,NA,NA,0,EXPORTS
25557,http_429,NA,NA,0,EXPORTS
25558,http_429,NA,NA,0,EXPORTS
25559,http_429,NA,NA,0,EXPORTS
25560,http_429,NA,NA,0,EXPORTS
25561,http_429,NA,NA,0,EXPORTS
25562,http_429,NA,NA,0,EXPORTS
25563,http_429,NA,NA,0,EXPORTS
25564,http_429,NA,NA,0,EXPORTS
25565,http_429,NA,NA,0,EXPORTS
25566,http_429,NA,NA,0,EXPORTS
25567,http_429,NA,NA,0,EXPORTS
25568,http_429,NA,NA,0,EXPORTS
25569,http_429,NA,NA,0,EXPORTS
25570,http_429,NA,NA,0,EXPORTS
25571,http_429,NA,NA,0,EXPORTS
25572,http_429,NA,NA,0,EXPORTS
25573,http_400,NA,NA,0,EXPORTS
25574,http_429,NA,NA,0,EXPORTS
25575,http_400,NA,NA,0,EXPORTS
25576,http_400,NA,NA,0,EXPORTS
25577,http_400,NA,NA,0,EXPORTS
25578,http_400,NA,NA,0,EXPORTS
25579,http_429,NA,NA,0,EXPORTS
25582,http_400,NA,NA,0,EXPORTS
25583,http_429,NA,NA,0,EXPORTS
25584,http_400,NA,NA,0,EXPORTS
25585,http_429,NA,NA,0,EXPORTS
25586,http_400,NA,NA,0,EXPORTS
